event_id,sport_key,sport_title,commence_time,home_team,away_team,snapshot_time,market_type,bookmaker_key,bookmaker_title,last_update,market,outcome_name,price,point,implied_prob
fd06669b5bc8a7a788e4d7f4bcb2d095,soccer_spain_copa_del_rey,Copa del Rey,2026-04-18T19:00:00Z,Atlético Madrid,Real Sociedad,2026-04-16T19:00:30.427819+00:00,main,unibet,Unibet,2026-04-16T18:59:57Z,h2h,Atlético Madrid,1.84,,0.543478
fd06669b5bc8a7a788e4d7f4bcb2d095,soccer_spain_copa_del_rey,Copa del Rey,2026-04-18T19:00:00Z,Atlético Madrid,Real Sociedad,2026-04-16T19:00:30.427819+00:00,main,unibet,Unibet,2026-04-16T18:59:57Z,h2h,Real Sociedad,4.4,,0.227273
fd06669b5bc8a7a788e4d7f4bcb2d095,soccer_spain_copa_del_rey,Copa del Rey,2026-04-18T19:00:00Z,Atlético Madrid,Real Sociedad,2026-04-16T19:00:30.427819+00:00,main,unibet,Unibet,2026-04-16T18:59:57Z,h2h,Draw,3.55,,0.28169
fd06669b5bc8a7a788e4d7f4bcb2d095,soccer_spain_copa_del_rey,Copa del Rey,2026-04-18T19:00:00Z,Atlético Madrid,Real Sociedad,2026-04-16T19:00:30.427819+00:00,main,unibet,Unibet,2026-04-16T18:59:57Z,totals,Over,1.93,2.5,0.518135
fd06669b5bc8a7a788e4d7f4bcb2d095,soccer_spain_copa_del_rey,Copa del Rey,2026-04-18T19:00:00Z,Atlético Madrid,Real Sociedad,2026-04-16T19:00:30.427819+00:00,main,unibet,Unibet,2026-04-16T18:59:57Z,totals,Under,1.83,2.5,0.546448
fd06669b5bc8a7a788e4d7f4bcb2d095,soccer_spain_copa_del_rey,Copa del Rey,2026-04-18T19:00:00Z,Atlético Madrid,Real Sociedad,2026-04-16T19:00:30.427819+00:00,main,unibet_se,Unibet (SE),2026-04-16T18:59:47Z,h2h,Atlético Madrid,1.83,,0.546448
fd06669b5bc8a7a788e4d7f4bcb2d095,soccer_spain_copa_del_rey,Copa del Rey,2026-04-18T19:00:00Z,Atlético Madrid,Real Sociedad,2026-04-16T19:00:30.427819+00:00,main,unibet_se,Unibet (SE),2026-04-16T18:59:47Z,h2h,Real Sociedad,4.4,,0.227273
fd06669b5bc8a7a788e4d7f4bcb2d095,soccer_spain_copa_del_rey,Copa del Rey,2026-04-18T19:00:00Z,Atlético Madrid,Real Sociedad,2026-04-16T19:00:30.427819+00:00,main,unibet_se,Unibet (SE),2026-04-16T18:59:47Z,h2h,Draw,3.55,,0.28169
fd06669b5bc8a7a788e4d7f4bcb2d095,soccer_spain_copa_del_rey,Copa del Rey,2026-04-18T19:00:00Z,Atlético Madrid,Real Sociedad,2026-04-16T19:00:30.427819+00:00,main,unibet_se,Unibet (SE),2026-04-16T18:59:47Z,totals,Over,1.93,2.5,0.518135
fd06669b5bc8a7a788e4d7f4bcb2d095,soccer_spain_copa_del_rey,Copa del Rey,2026-04-18T19:00:00Z,Atlético Madrid,Real Sociedad,2026-04-16T19:00:30.427819+00:00,main,unibet_se,Unibet (SE),2026-04-16T18:59:47Z,totals,Under,1.83,2.5,0.546448
