event_id,sport_key,home_team,away_team,commence_time,completed,last_update,score_name,score_value
29a19a207f983e607ca099824cdd62a0,soccer_usa_mls,Vancouver Whitecaps FC,Sporting Kansas City,2026-04-18T02:30:00Z,False,,,
fc0c1bd7e31464c91263d11ae43cc848,soccer_usa_mls,Toronto FC,Austin FC,2026-04-18T17:00:00Z,False,,,
4bd0cf000b2f082f3613b40b850c42b1,soccer_usa_mls,CF Montreal,New York Red Bulls,2026-04-18T18:30:00Z,False,,,
fabe6980f9e2675cce2e0968e667e13a,soccer_usa_mls,Colorado Rapids,Inter Miami CF,2026-04-18T20:30:00Z,False,,,
92f0daacbdf04b9c871cdd253e0e6573,soccer_usa_mls,Atlanta United FC,Nashville SC,2026-04-18T23:30:00Z,False,,,
f332a42829108ec3ff50e94f67ace49c,soccer_usa_mls,New York City FC,Charlotte FC,2026-04-18T23:30:00Z,False,,,
0845c6b9308e935df2f559c553ae650a,soccer_usa_mls,FC Cincinnati,Chicago Fire,2026-04-18T23:30:00Z,False,,,
79c4a625313b47abf9aa37ba5502d6c7,soccer_usa_mls,New England Revolution,Columbus Crew SC,2026-04-18T23:30:00Z,False,,,
f2d9879b6c2e0ed172c05059e3dc6dc0,soccer_usa_mls,Philadelphia Union,D.C. United,2026-04-18T23:30:00Z,False,,,
6afc9715b9574dc25f92416fb7439003,soccer_usa_mls,Orlando City SC,Houston Dynamo,2026-04-18T23:30:00Z,False,,,
9fe71d3dfc28006f7a6bea4129d360fd,soccer_usa_mls,FC Dallas,LA Galaxy,2026-04-19T00:30:00Z,False,,,
8bab2f7af0aa59276fb4110639aff07f,soccer_usa_mls,Minnesota United FC,Portland Timbers,2026-04-19T00:30:00Z,False,,,
fe0a658b9a91c52f9332627387b1d6e7,soccer_usa_mls,Real Salt Lake,San Diego FC,2026-04-19T01:30:00Z,False,,,
cb4aa47238290c51ef341a5c63e27da9,soccer_usa_mls,Seattle Sounders FC,St. Louis City SC,2026-04-19T01:30:00Z,False,,,
5ddada6c290b6ce5b56635a080f062af,soccer_usa_mls,Los Angeles FC,San Jose Earthquakes,2026-04-19T23:00:00Z,False,,,
abce8014efe46099f94bb7b1e77c830d,soccer_usa_mls,Orlando City SC,Charlotte FC,2026-04-22T23:30:00Z,False,,,
ddba312bdae80c71c68813dc56c9b93d,soccer_usa_mls,Columbus Crew SC,LA Galaxy,2026-04-22T23:30:00Z,False,,,
9518d3d072eaed5e49e236c80c07b521,soccer_usa_mls,New York Red Bulls,D.C. United,2026-04-22T23:30:00Z,False,,,
76fee1bc3d73b40e0db74bf8467dea2c,soccer_usa_mls,New York City FC,FC Cincinnati,2026-04-22T23:30:00Z,False,,,
ff8386fa12eb7e17af7b959b12f48af3,soccer_usa_mls,Toronto FC,Philadelphia Union,2026-04-22T23:30:00Z,False,,,
40f2c8b028f8f5dcab267ee99e700a42,soccer_usa_mls,Atlanta United FC,New England Revolution,2026-04-22T23:45:00Z,False,,,
1c78b1a7d7953103907090be106085ea,soccer_usa_mls,FC Dallas,Minnesota United FC,2026-04-23T00:30:00Z,False,,,
28e0c421b7cbb134ee55f873c0408762,soccer_usa_mls,Houston Dynamo,San Diego FC,2026-04-23T00:30:00Z,False,,,
7c59c30c0bf740a31c3142376ac88b53,soccer_usa_mls,Real Salt Lake,Inter Miami CF,2026-04-23T01:30:00Z,False,,,
d4255b0fe4b9151e0a4ec7aa183f4068,soccer_usa_mls,San Jose Earthquakes,Austin FC,2026-04-23T02:30:00Z,False,,,
637b6a4fb2eeedc051d5ec16508c5de6,soccer_usa_mls,Los Angeles FC,Colorado Rapids,2026-04-23T02:30:00Z,False,,,
90acb6d32b2c7a8fbd437eed51980567,soccer_usa_mls,Toronto FC,Atlanta United FC,2026-04-25T17:00:00Z,False,,,
1152edec3ab6e261c5fafd59aa095ec1,soccer_usa_mls,CF Montreal,New York City FC,2026-04-25T18:30:00Z,False,,,
b0f180df80365226fd8e4849aee628fe,soccer_usa_mls,Minnesota United FC,Los Angeles FC,2026-04-25T20:30:00Z,False,,,
b779e23ad52e2ee40a31b9330748c98e,soccer_usa_mls,Columbus Crew SC,Philadelphia Union,2026-04-25T23:30:00Z,False,,,
dd0553e199417a27173ddcc65444ac3e,soccer_usa_mls,D.C. United,Orlando City SC,2026-04-25T23:30:00Z,False,,,
4ca7c78e641b892b7ec0e9a188319c90,soccer_usa_mls,FC Cincinnati,New York Red Bulls,2026-04-25T23:30:00Z,False,,,
9373bda537fbc076d128477877017ed5,soccer_usa_mls,Inter Miami CF,New England Revolution,2026-04-25T23:30:00Z,False,,,
b08c3d11e85e167a4aa36badbe37284b,soccer_usa_mls,Austin FC,Houston Dynamo,2026-04-26T00:30:00Z,False,,,
9ab3eb7088bf119b5e88c0c659ecd3db,soccer_usa_mls,Nashville SC,Charlotte FC,2026-04-26T00:30:00Z,False,,,
a6df706107ac1333cf13aa483d24a56a,soccer_usa_mls,Chicago Fire,Sporting Kansas City,2026-04-26T00:30:00Z,False,,,
ee52c5d68b9f25c862176b9ecf058dc0,soccer_usa_mls,St. Louis City SC,San Jose Earthquakes,2026-04-26T00:30:00Z,False,,,
8b3c6a6dd6d21aa88956f4f7464f7d9b,soccer_usa_mls,San Diego FC,Portland Timbers,2026-04-26T01:30:00Z,False,,,
3456f6723f3971431a7c6206976c9db5,soccer_usa_mls,Vancouver Whitecaps FC,Colorado Rapids,2026-04-26T02:30:00Z,False,,,
03cf20ec95b082ca40f0b552438558df,soccer_usa_mls,Seattle Sounders FC,FC Dallas,2026-04-26T02:30:00Z,False,,,
